call_id,call_title,closing_date,closing_year,archive_state,relevance_group,applicant_layer,parent_master_id,primary_sector,secondary_sectors,detail_url,last_verified_at,warnings,blockers
dst_call_694abd2da9f0d3a54be3,"Format and guidelines for the scheme, ""Science & Technology for Women"".",16/08/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/format-and-guidelines-scheme-science-technology-women-0,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_33ae4f756ebdf8c1e03e,"India - Korea Joint Network Centre - Call for Proposals - Last Date - August 16, 2017",16/08/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-korea-joint-network-centre-call-proposals-last-date-august-16-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_26e9d8461c6b9ab4a521,India - Thailand Joint Call for Proposals,16/07/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-thailand-joint-call-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_c7ed8e19d05c62acf519,Call for applications under the second phase of the National Geospatial Chair Professor scheme,16/06/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Geospatial Technology,,https://dst.gov.in/callforproposals/call-applications-under-second-phase-national-geospatial-chair-professor-scheme,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_7e18bff98a2c31cf15c3,Call for Proposals (CFP) under Scheduled Cast Sub Plan (SCSP) Science Technology And Innovation (STI) Hubs For Development Of Scheduled Caste (SC) Communities,16/05/2026,2026,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-cfp-under-scheduled-cast-sub-plan-scsp-science-technology-and,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_386a5d08c7fb8d034f62,India Singapore call for Joint project Proposal 2025,16/05/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/india-singapore-call-joint-project-proposal-2025,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_467400acd13af59b74d5,India-Israel Industrial R&D and Technological Innovation Fund (I4F) 2018 - 1st Call For Proposal (CFP),16/04/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-israel-industrial-rd-and-technological-innovation-fund-i4f-2018-1st-call,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_339d870c2ba1d0753f05,Call for proposal - Science & Heritage Research Initiative(SHRI),16/02/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-science-heritage-research-initiativeshri,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_cf39b822ae2f3c170531,Call for Proposal for Device Development Programme - 2017,16/02/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-device-development-programme-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_cb0877441c8256a2068b,Advertisement for Science and Technology of Yoga and Meditation (SATYAM),15/12/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/advertisement-science-and-technology-yoga-and-meditation-satyam,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_b29a537c23a0c6f1dea8,Advertisement for call for proposal for DST-NRDMS Summer/Winter Schools in Geospatial S&T - 2017 - 2019,15/12/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Geospatial Technology,,https://dst.gov.in/callforproposals/advertisement-call-proposal-dst-nrdms-summerwinter-schools-geospatial-st-2017-2019,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_9ac859fa8e7ddcbcd63a,India Science Research Fellowship (ISRF) Call FY2022-23 : Date extended till 15 November 2022,15/11/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-science-research-fellowship-isrf-call-fy2022-23-date-extended-till-15,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_79e512b3c01f7df34e49,"Call for Proposals for Device Development Programme: Extended Last Date of Submission: 15th November, 2020",15/11/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-device-development-programme-extended-last-date-submission-15th,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_5f0f98753e36290072b6,India Sri Lanka Joint Call for Workshop Proposal,15/10/2024,2024,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Agriculture & AgriTech,,https://dst.gov.in/callforproposals/india-sri-lanka-joint-call-workshop-proposal,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_8e7876d4b52f86039d33,Call for SATHI proposal 2022 - Date Extended till 15 October 2022,15/10/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-sathi-proposal-2022-date-extended-till-15-october-2022,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_6d40bae6ee44210c211c,Call for proposals under DST's Make in India aligned AMT program,15/10/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-under-dsts-make-india-aligned-amt-program,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_dbe6cc11e95bcfd94f9f,Call for Proposals under STI Hubs for Development of SC and ST Communities -Date Extended till 15 October 2021,15/10/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-under-sti-hubs-development-sc-and-st-communities-date-extended-till,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_776a2084c48970b4590e,Call for proposals for BDTD Programme of TDT Division,15/10/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-bdtd-programme-tdt-division,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_1cea99ee5cd0517d6b90,Invitation of proposals for PURSE scheme,15/10/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/invitation-proposals-purse-scheme,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_d8cad4db1cdefc3e5ff5,Science Technology and Innovation (STI) Hubs for Development of Scheduled Caste (SC) and Scheduled Tribe (ST) Communities,15/10/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/science-technology-and-innovation-sti-hubs-development-scheduled-caste-sc-and,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_b5790bbe457b0bf697f6,Indo-Finnish Joint Call for Mobility of Researchers,15/10/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-finnish-joint-call-mobility-researchers,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_981093426c922d5017e7,India-Belarus Joint Call for Proposals,15/09/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-belarus-joint-call-proposals-0,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_df615fd42ad3dfbc33fd,Funding Opportunity Announcement (FOA) in Carbon Capture Innovation Challenge (IC3),15/09/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/funding-opportunity-announcement-foa-carbon-capture-innovation-challenge-ic3,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_31156c826399201fe458,"Advanced Hydrogen and Fuel Cell Programme (AHFC) - Date extended till 15 August, 2021",15/08/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/advanced-hydrogen-and-fuel-cell-programme-ahfc-date-extended-till-15-august-2021,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_739aa3e87374ca590eae,NIDHI ACCELERATOR call,15/07/2021,2021,QUALIFIED_WITH_WARNINGS,STARTUP_RELEVANT,UNKNOWN,dst_programme_nidhi_accelerator,,,https://dst.gov.in/callforproposals/nidhi-accelerator-call,,Sector classification is not recorded. | Last verification date is not recorded.,
dst_call_9538da5c9c02e2a99d49,Call for Oriented Research & Technology Development Proposals on Hydrogen and Fuel Cell (HFC) - 2018,15/07/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/call-oriented-research-technology-development-proposals-hydrogen-and-fuel-cell-hfc,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_33d9ff0a1b13a1ba21d3,"Initiative in Coordinated Programme for Arid, Semi Arid and Cold Desert Regions(ASACODER)",15/07/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/initiative-coordinated-programme-arid-semi-arid-and-cold-desert-regionsasacoder,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_b2ec9714a09245740f23,Invites Science and Technology Project Proposals - Ministry of Mines,15/07/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/invites-science-and-technology-project-proposals-ministry-mines,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_cfe4e05ed6354ac56c4f,"Call for proposal under Cognitive Science Research Initiative (CSRI), Last date extended till 15th June, 2024",15/06/2024,2024,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-under-cognitive-science-research-initiative-csri-last-date-extended,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_0dc0b328235ee567fa3e,DST-RSF joint call 2023,15/06/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-rsf-joint-call-2023,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_cfd7f30c2469500b5e66,भारत-रूस संयुक्ता अनुसंधान प्रस्तासव आह्वान 2023,15/06/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/hi/callforproposals/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4-%E0%A4%B0%E0%A5%82%E0%A4%B8-%E0%A4%B8%E0%A4%82%E0%A4%AF%E0%A5%81%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%BE-%E0%A4%85%E0%A4%A8%E0%A5%81%E0%A4%B8%E0%A4%82%E0%A4%A7%E0%A4%BE%E0%A4%A8-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%B8%E0%A4%B5-%E0%A4%86%E0%A4%B9%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%A8-2023,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_ba08ca78b647173741dd,Indo-Russia joint Research Call 2021,15/06/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-russia-joint-research-call-2021,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_e399f832a96495c17369,Call for Proposals for Biomedical Device and Technology Development (BDTD)-TDT Division,15/06/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Healthcare & MedTech,,https://dst.gov.in/callforproposals/call-proposals-biomedical-device-and-technology-development-bdtd-tdt-division,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_0a2902fe7337973f31ea,USISTEF: Funding Opportunity Announcement for Start-ups,15/06/2018,2018,QUALIFIED_WITH_WARNINGS,STARTUP_RELEVANT,UNKNOWN,,,,https://dst.gov.in/callforproposals/usistef-funding-opportunity-announcement-start-ups,,Parent programme is unresolved. | Sector classification is not recorded. | Last verification date is not recorded.,
dst_call_288725e86ee9d24735b7,India Science and Research Fellowship (ISRF) 2021-2022,15/05/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-science-and-research-fellowship-isrf-2021-2022,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_13f68d027ca9efd25250,Ministry of Mines - Invites Science and Technology Project Proposals,15/05/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/ministry-mines-invites-science-and-technology-project-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_bf51b1bcc75802e81882,India-Canada Collaborative Industrial Research & Development Program 2017,15/05/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-canada-collaborative-industrial-research-development-program-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_ff3b9ea59c8b49a65c34,Call for Proposals (CFP) under Scheduled Cast Sub Plan (SCSP) Mission सह-SANKALP,15/04/2026,2026,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-cfp-under-scheduled-cast-sub-plan-scsp-mission-%E0%A4%B8%E0%A4%B9-sankalp,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_c1fee049fa59e41f74aa,Sustainable & Innovative Technologies in Agriculture(AGRO-TECH) Under the Scheme Technology Development Programme,15/04/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Agriculture & AgriTech,,https://dst.gov.in/callforproposals/sustainable-innovative-technologies-agricultureagro-tech-under-scheme-technology,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_483fe3daae767b98e6a2,Advertisement - SwarnaJayanti Fellowships 2016-17,15/04/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/advertisement-swarnajayanti-fellowships-2016-17,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_400c1d65f08fe8604922,Call for Proposals under Water Technology Initiative (WTI-2016) for Demand Driven Convergent Water Solutions in Mission mode.,15/04/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Water & Sanitation,,https://dst.gov.in/callforproposals/call-proposals-under-water-technology-initiative-wti-2016-demand-driven-convergen-1,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_22abc22e5fdb2ab57a17,Australia-India Strategic Research Fund: collaborative research projects Round 15,15/03/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,Renewable Energy & Energy Storage,,https://dst.gov.in/callforproposals/australia-india-strategic-research-fund-collaborative-research-projects-round-15,,Parent programme is unresolved. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_400201c3ac731473aac6,ACT Call 3 Stage 2: Call for shortlisted preproposals to submit full proposals,15/03/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/act-call-3-stage-2-call-shortlisted-preproposals-submit-full-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_d0e5027b214ad33dc312,Extension of Last Date for proposal submission under CSRI,15/03/2021,2021,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/extension-last-date-proposal-submission-under-csri,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_3a5a69616bbafce75cc0,Indo-Russian Joint Call for Proposals (DST-RFBR),15/03/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-russian-joint-call-proposals-dst-rfbr,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_fc7931d34e3edb00d38a,Scheme for Young Scientists and Technologists,15/03/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/scheme-young-scientists-and-technologists,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_080ed2ea0ceab4e43439,Bhaskara Advanced Solar Energy Fellowship Program,15/03/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/bhaskara-advanced-solar-energy-fellowship-program,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_4c69e92c6a215438af38,Call for Proposals (2017-18) - Centre for Human and Organisational Resource Development (CHORD Division),15/03/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-2017-18-centre-human-and-organisational-resource-development-chord,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_88a84e81afcb442a39d4,Energy Demand Reduction in the Built Environment: Joint India-UK Call for Proposals,15/03/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/energy-demand-reduction-built-environment-joint-india-uk-call-proposals,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_055320fcdafb3ebdf70d,"SERB Overseas Postdoctoral Fellowship 2016-17: Call for Applications (Other than USA). Submission deadline: 15 March, 2017",15/03/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/serb-overseas-postdoctoral-fellowship-2016-17-call-applications-other-usa,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_8312c7b6bdb7d0ca17e1,"Call for Ignition Grants titled ""Technology-based Energy Solutions: Innovations for Net Zero""",15/02/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-ignition-grants-titled-technology-based-energy-solutions-innovations-net-zero,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_56e4fbbbb0e6844a136e,Call for proposals under DST's TEC Program: Date extended till 15.02.2022,15/02/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-under-dsts-tec-program-date-extended-till-15022022,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_09f9865937e52f189c5d,Special Call for proposals under Scheduled Castes (SC) and Scheduled Tribes (ST) Category under ICPS programme,15/02/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/special-call-proposals-under-scheduled-castes-sc-and-scheduled-tribes-st-category,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_72f6711e37a5aac7278a,Call for Proposals - 2018 under India - Iran Bilateral S&T Cooperation,15/02/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-2018-under-india-iran-bilateral-st-cooperation,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_04ba4a6d14e77608b071,Applications invited from women scientists for selection under 'WISE Internship in IPR (WISE-IPR)',15/01/2025,2025,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/applications-invited-women-scientists-selection-under-wise-internship-ipr-wise-ipr,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_f51bec7598f57ee19b5e,Call for proposals on Industry Research & Development Fellowship Programme (IRDFP) - Date Extended till 15 January 2023,15/01/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-industry-research-development-fellowship-programme-irdfp-date,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_167f89fcd5c66ebf8ffe,Call for Proposals under Accelerated Development of Particularly Vulnerable Tribal Groups (PVTGs) - Date extended till 15 Jan 2023,15/01/2023,2023,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposals-under-accelerated-development-particularly-vulnerable-tribal-groups,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_7f8d43e7a1cb3e2b72bf,Funding Opportunity Announcement (FoA): Off Grid Access to Electricity,15/01/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/funding-opportunity-announcement-foa-grid-access-electricity,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_aefc75cdf2a94887f8fc,Submission of Proposals under Nano Mission,15/01/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/submission-proposals-under-nano-mission,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_201a11f8001502e23b2a,DST-MSHE Joint Call 2022 - Date Extended till 14 November 2022,14/11/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-mshe-joint-call-2022-date-extended-till-14-november-2022,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_97a5eafe21b86f49d2fa,India Canada Joint Call for Proposal 2022 - Date Extended till 14 September 2022,14/09/2022,2022,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/india-canada-joint-call-proposal-2022-date-extended-till-14-september-2022,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_4a1e5c83d2b0ea0768ab,Indo-Russian Joint Research Call for Proposals 2018,14/09/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-russian-joint-research-call-proposals-2018,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_494ab8c0227d7e30049d,Indo- Poland Joint Research Programme Call For Proposals 2019,14/08/2019,2019,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/indo-poland-joint-research-programme-call-proposals-2019,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_45a7ec152b5811f2a8ed,Joint Call for project proposals 2018 - Indo-Danish Research and Innovation Cooperation in the areas of Renewable Energy,14/08/2018,2018,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/joint-call-project-proposals-2018-indo-danish-research-and-innovation-cooperation,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_3d8fe1e27116d7fd3e4c,DST-DAAD Germany Joint Call For Proposal 2017,14/06/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/dst-daad-germany-joint-call-proposal-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_2a8a2feabff99b5b18ec,"UNESCO/Poland Co-Sponsored Fellowship Programme in Engineering, Cycle 2017",14/04/2017,2017,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/unescopoland-co-sponsored-fellowship-programme-engineering-cycle-2017,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_dddee0a48f2b7c8516f9,Call for Proposal SUTRA-PIC India Program,14/03/2020,2020,QUALIFIED_WITH_WARNINGS,GENERAL_DST,UNKNOWN,,,,https://dst.gov.in/callforproposals/call-proposal-sutra-pic-india-program,,Parent programme is unresolved. | Sector classification is not recorded. | Call is not classified as a startup opportunity. | Last verification date is not recorded.,
dst_call_75e81c8b4efe759c1a49,"Special call for Inclusive Technology Business Incubators (NIDHI - iTBI) for Schedule Caste (SC)/ Schedule Tribe (ST), Women Entrepreneur, and Special Technology domain (Assistive Technology, Preventive Health Care etc.)",14/02/2025,2025,QUALIFIED_WITH_WARNINGS,STARTUP_ECOSYSTEM_CALL,INTERMEDIARY_IMPLEMENTER,dst_programme_nidhi_itbi,Assistive Technology & Accessibility,Healthcare & MedTech,https://dst.gov.in/callforproposals/special-call-inclusive-technology-business-incubators-nidhi-itbi-schedule-caste-sc,,Last verification date is not recorded.,
