master_id,scheme_name,source,ministry,department,implementing_agency,parent_master_id,parent_scheme_name,applicant_layer,implementation_role,status_basis,status_evidence,last_verified_at,record_kind,programme_status,application_status,geographic_scope,catalogue_inclusion,catalogue_section,publication_status,is_public,current_location,current_review_status,current_decision,official_page_url,application_url,opening_date,closing_date,validation_score,currency,funding_minimum,funding_maximum,funding_amount_status,funding_amount_optional,funding_evidence,beneficiary_support_minimum,beneficiary_support_maximum,intermediary_support_maximum,scheme_corpus,objectives,eligibility,benefits,application_process,required_documents,sectors,scheme_types,target_beneficiaries,startup_stage,guideline_urls,reference_urls,verified_public_actions,contacts,warnings,recommended_actions,decision_reasons,last_updated,search_blob
agri_manage_pau_connect_2026,Agri-Startup Stakeholders Connect with Punjab Agricultural University 2026,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,MANAGE-CIA and Punjab Agricultural University,,,DIRECT_SUPPORT,,,MANAGE homepage lists last date 16-08-2026 and the official brochure states the event date as 18 August 2026 with startup registration link.,2026-07-22,APPLICATION_CALL,INFORMATION_AVAILABLE,OPEN,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.manage.gov.in/default.asp,https://forms.gle/tVKqLr6bpLgtMsgm8,,2026-08-16,,INR,,,NOT_STATED,True,,,,,,"[""Connect agri-startups with incubators researchers investors and ecosystem partners""]","[""Agri-startups"", ""Agripreneurs"", ""Incubators"", ""Investors""]","[""Stakeholder connect and partnership opportunity""]",[],[],"[""Agriculture and allied sectors""]","[""APPLICATION_CALL"", ""NETWORKING""]","[""Agri-startups"", ""Agripreneurs"", ""Researchers""]","[""Early"", ""Growth""]","[""https://www.manage.gov.in/misc/PAU%20BROUCHURE.pdf""]",[],[],[],"[""This is an ecosystem opportunity rather than a grant call.""]",[],[],2026-07-22,manage-pau-2026 agri-startup stakeholders connect with punjab agricultural university 2026 connect agri-startups with incubators researchers investors and ecosystem partners stakeholder connect and partnership opportunity agriculture and allied sectors application_call|networking
agri_agrisure_greenathon_2024,AgriSURE Greenathon 2024,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,NABARD,,,DIRECT_SUPPORT,,,Official NABARD Greenathon page is a historical innovation challenge reference.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.nabard.org/agrisure-greenathon.aspx,,,,,INR,,,NOT_STATED,True,,,,,,"[""Source solutions for sustainable agriculture and rural development""]","[""Startups"", ""Innovators"", ""Students""]","[""Challenge and recognition""]",[],[],"[""Agriculture"", ""Climate"", ""Rural economy""]","[""CHALLENGE"", ""COMPETITION""]","[""Agri-startups"", ""Innovators"", ""Students""]","[""Idea"", ""Prototype""]","[""https://www.nabard.org/agrisure-greenathon.aspx""]",[],[],[],"[""No exact closing date is retained from the cited source page; historical reference only.""]",[],[],2026-07-22,agrisure-greenathon-2024 agrisure greenathon 2024 source solutions for sustainable agriculture and rural development challenge and recognition agriculture|climate|rural economy challenge|competition
a56767dbf672793e0cab,Building U.S.-India Partnerships to Drive Innovation,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology (DST),009,,calls,,,https://dst.gov.in/callforproposals-1,,APPLICATION_CALL,CALL_INFORMATION_CURRENT,OPEN,International bilateral programme involving India and U.S.,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,PUBLIC_SCHEMES,APPROVED,APPROVED_FOR_DATABASE,https://dst.gov.in/callforproposals-1,https://dst.gov.in/callforproposals-1,,2026-07-31,0.72,INR,,15000000,NOT_STATED,True,,,15000000,,,"[""The objective of the call is to select and support promising joint U.S.-India S&T-based entrepreneurial initiatives through a competitive process that addresses the theme of \"" Commercializing Technologies for Societal Impact \"" on co-developing products or technologies that are beyond the ideation stage, high on societal impact, and have significant potential for commercialization in the thematic areas of Critical Minerals & Supply Chain Resilience and Quantum Technologies.""]",[],"[""The grant-in-aid will provide financial support of up to INR 1,50,00,000/- (INR 15 Million or approximately USD 165,000*) per project for a duration of up to 24 months.""]",[],[],"[""Quantum Technology"", ""Critical Minerals""]","[""Challenge / Call"", ""Grant / Scholarship""]","[""Entrepreneurs"", ""Industry""]","[""Ideation"", ""Commercialisation""]",[],"[""https://dst.gov.in/callforproposals-1""]",[],[],"[""APPLICATION_LINK_REQUIRES_REVIEW"", ""APPLICATION_PROCESS_REQUIRES_EVIDENCE"", ""ELIGIBILITY_REQUIRES_EVIDENCE"", ""REQUIRED_DOCUMENTS_NOT_VERIFIED""]","[""Confirm eligibility from the official guideline, RFP, or application portal."", ""Confirm the step-by-step application process and official application link.""]","[""Call is discoverable, but the application process is incomplete."", ""Later""]",2026-07-14T08:03:02+00:00,"building u.s.-india partnerships to drive innovation dst ministry of science and technology department of science and technology (dst) department of science and technology (dst) application_call open call_information_current international bilateral programme involving india and u.s. application_calls the objective of the call is to select and support promising joint u.s.-india s&t-based entrepreneurial initiatives through a competitive process that addresses the theme of "" commercializing technologies for societal impact "" on co-developing products or technologies that are beyond the ideation stage, high on societal impact, and have significant potential for commercialization in the thematic areas of critical minerals & supply chain resilience and quantum technologies. the grant-in-aid will provide financial support of up to inr 1,50,00,000/- (inr 15 million or approximately usd 165,000*) per project for a duration of up to 24 months. quantum technology critical minerals challenge / call grant / scholarship entrepreneurs industry ideation commercialisation"
dst_call_473c054215c96727ac96,Call for Proposal of NIDHI PRAYAS Program.,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology,dst_programme_nidhi_prayas,NIDHI - Promoting and Accelerating Young and Aspiring Innovators and Startups,UNKNOWN,,,,2026-07-10T09:24:32+00:00,APPLICATION_CALL,HISTORICAL_CALL_REFERENCE,CLOSED,National (India),INCLUDED,APPLICATION_CALLS,PUBLISHED,1,PUBLIC_SCHEMES,APPROVED,APPROVED_FOR_DATABASE,https://dst.gov.in/callforproposals/call-proposal-nidhi-prayas-program,,2019-07-01,2019-07-31,,INR,,,NOT_STATED,True,,,,,,"[""Explicit title evidence: nidhi.""]",[],[],[],[],[],"[""Call For Proposals""]","[""Applicant class requires curator verification""]",[],"[""https://dst.gov.in/sites/default/files/nidhiprayas.pdf""]","[""https://dst.gov.in/callforproposals/call-proposal-nidhi-prayas-program"", ""https://dst.gov.in/sites/default/files/nidhiprayas.pdf""]",[],[],"[""No official sector evidence is stored; do not infer a sector.""]","[""Verify beneficiary layer, parent scheme, status evidence, sectors and official links before approval.""]","[""Explicit title evidence: nidhi."", ""Matched authoritative alias: NIDHI-PRAYAS."", ""Official closing date is before the verification date."", ""No explicit sector phrase was found in official call evidence.""]",2026-07-11T10:29:43+00:00,call for proposal of nidhi prayas program. dst ministry of science and technology department of science and technology (dst) department of science and technology application_call closed historical_call_reference national (india) application_calls explicit title evidence: nidhi. call for proposals applicant class requires curator verification
dst_call_57548200ae9b40d095c5,Call for Proposals under EVolutionS Program to support Startups in Electric Vehicle Component Manufacturing,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology,,,DIRECT_BENEFICIARY,,,,2026-07-10T09:24:55+00:00,APPLICATION_CALL,HISTORICAL_CALL_REFERENCE,CLOSED,National (India),INCLUDED,APPLICATION_CALLS,PUBLISHED,1,PUBLIC_SCHEMES,APPROVED,APPROVED_FOR_DATABASE,https://dst.gov.in/callforproposals/call-proposals-under-evolutions-program-support-startups-electric-vehicle-component,,2025-04-16,2025-05-30,,INR,,,NOT_STATED,True,,,,,,"[""Explicit title evidence: startups.""]",[],[],[],[],"[""Mobility & Electric Vehicles""]","[""Call For Proposals""]","[""Startups, innovators and other directly eligible applicants""]",[],[],"[""https://dst.gov.in/callforproposals/call-proposals-under-evolutions-program-support-startups-electric-vehicle-component""]",[],[],"[""Permanent parent scheme requires curator resolution.""]","[""Verify beneficiary layer, parent scheme, status evidence, sectors and official links before approval.""]","[""Explicit title evidence: startups."", ""No authoritative programme alias occurs in the call evidence."", ""Official closing date is before the verification date."", ""Official call evidence contains Mobility & Electric Vehicles: electric vehicle.""]",2026-07-11T10:29:43+00:00,"call for proposals under evolutions program to support startups in electric vehicle component manufacturing dst ministry of science and technology department of science and technology (dst) department of science and technology application_call closed historical_call_reference national (india) application_calls explicit title evidence: startups. mobility & electric vehicles call for proposals startups, innovators and other directly eligible applicants"
dst_call_a82efb25c10696da9e50,"Call for proposal for Geospatial Technology and Solutions: Last date extended till 05th August, 2024",DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology,002,,UNKNOWN,,,,2026-07-10T09:24:58+00:00,APPLICATION_CALL,HISTORICAL_CALL_REFERENCE,CLOSED,National (India),INCLUDED,APPLICATION_CALLS,PUBLISHED,1,PUBLIC_SCHEMES,APPROVED,APPROVED_FOR_DATABASE,https://dst.gov.in/callforproposals/call-proposal-geospatial-technology-and-solutions-last-date-extended-till-05th,,2024-06-13,2024-08-05,,INR,,,NOT_STATED,True,,,,,,"[""Beneficiary evidence without a resolved programme: startup.""]",[],[],[],[],"[""Geospatial Technology""]","[""Call For Proposals""]","[""Applicant class requires curator verification""]",[],[],"[""https://dst.gov.in/callforproposals/call-proposal-geospatial-technology-and-solutions-last-date-extended-till-05th""]",[],[],"[""Permanent parent scheme requires curator resolution."", ""Startup applicability requires curator confirmation.""]","[""Verify beneficiary layer, parent scheme, status evidence, sectors and official links before approval.""]","[""Beneficiary evidence without a resolved programme: startup."", ""No authoritative programme alias occurs in the call evidence."", ""Official closing date is before the verification date."", ""Official call evidence contains Geospatial Technology: geospatial.""]",2026-07-11T10:29:43+00:00,"call for proposal for geospatial technology and solutions: last date extended till 05th august, 2024 dst ministry of science and technology department of science and technology (dst) department of science and technology application_call closed historical_call_reference national (india) application_calls beneficiary evidence without a resolved programme: startup. geospatial technology call for proposals applicant class requires curator verification"
dst_call_4973e05f43046981c31b,Call for proposal for conducting DST-NGP Geo Innovation Challenge Program and Summer/ Winter Schools in Geospatial Science and Technology,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology,001,,UNKNOWN,,,,2026-07-10T09:24:57+00:00,APPLICATION_CALL,HISTORICAL_CALL_REFERENCE,CLOSED,National (India),INCLUDED,APPLICATION_CALLS,PUBLISHED,1,PUBLIC_SCHEMES,APPROVED,APPROVED_FOR_DATABASE,https://dst.gov.in/callforproposals/call-proposal-conducting-dst-ngp-geo-innovation-challenge-program-and-summer-winter,,2023-07-06,2023-08-12,,INR,,,NOT_STATED,True,,,,,,"[""Beneficiary evidence without a resolved programme: start-up, entrepreneur.""]",[],[],[],[],"[""Geospatial Technology""]","[""Challenge""]","[""Applicant class requires curator verification""]",[],[],"[""https://dst.gov.in/callforproposals/call-proposal-conducting-dst-ngp-geo-innovation-challenge-program-and-summer-winter""]",[],[],"[""Permanent parent scheme requires curator resolution."", ""Startup applicability requires curator confirmation.""]","[""Verify beneficiary layer, parent scheme, status evidence, sectors and official links before approval.""]","[""Beneficiary evidence without a resolved programme: start-up, entrepreneur."", ""No authoritative programme alias occurs in the call evidence."", ""Official closing date is before the verification date."", ""Official call evidence contains Geospatial Technology: geospatial.""]",2026-07-11T10:29:43+00:00,"call for proposal for conducting dst-ngp geo innovation challenge program and summer/ winter schools in geospatial science and technology dst ministry of science and technology department of science and technology (dst) department of science and technology application_call closed historical_call_reference national (india) application_calls beneficiary evidence without a resolved programme: start-up, entrepreneur. geospatial technology challenge applicant class requires curator verification"
dst_call_776598637e06a927b30f,Call for proposals for NIDHI Seed Support Program (NIDHI SSP),DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology,dst_programme_nidhi_ssp,NIDHI Seed Support Program,UNKNOWN,,,,2026-07-10T09:24:36+00:00,APPLICATION_CALL,HISTORICAL_CALL_REFERENCE,CLOSED,National (India),INCLUDED,APPLICATION_CALLS,PUBLISHED,1,PUBLIC_SCHEMES,APPROVED,APPROVED_FOR_DATABASE,https://dst.gov.in/callforproposals/call-proposals-nidhi-seed-support-program-nidhi-ssp,,2021-05-25,2021-06-25,,INR,,,NOT_STATED,True,,,,,,"[""Explicit title evidence: nidhi.""]",[],[],[],[],[],"[""Call For Proposals""]","[""Applicant class requires curator verification""]",[],[],"[""https://dst.gov.in/callforproposals/call-proposals-nidhi-seed-support-program-nidhi-ssp""]",[],[],"[""No official sector evidence is stored; do not infer a sector.""]","[""Verify beneficiary layer, parent scheme, status evidence, sectors and official links before approval.""]","[""Explicit title evidence: nidhi."", ""Matched authoritative alias: NIDHI Seed Support Program."", ""Official closing date is before the verification date."", ""No explicit sector phrase was found in official call evidence.""]",2026-07-11T10:29:43+00:00,call for proposals for nidhi seed support program (nidhi ssp) dst ministry of science and technology department of science and technology (dst) department of science and technology application_call closed historical_call_reference national (india) application_calls explicit title evidence: nidhi. call for proposals applicant class requires curator verification
dst_call_376598a0b98ad84bbae2,Call for proposals for NIDHI i TBI (Inclusive Technology Business Incubator) program,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology,dst_programme_nidhi_itbi,NIDHI Inclusive Technology Business Incubator,UNKNOWN,,,,2026-07-10T09:24:36+00:00,APPLICATION_CALL,HISTORICAL_CALL_REFERENCE,CLOSED,National (India),INCLUDED,APPLICATION_CALLS,PUBLISHED,1,PUBLIC_SCHEMES,APPROVED,APPROVED_FOR_DATABASE,https://dst.gov.in/callforproposals/call-proposals-nidhi-i-tbi-inclusive-technology-business-incubator-program,,2021-05-25,2021-06-25,,INR,,,NOT_STATED,True,,,,,,"[""Explicit title evidence: nidhi, technology business incubator, incubator.""]",[],[],[],[],[],"[""Call For Proposals""]","[""Applicant class requires curator verification""]",[],[],"[""https://dst.gov.in/callforproposals/call-proposals-nidhi-i-tbi-inclusive-technology-business-incubator-program""]",[],[],"[""No official sector evidence is stored; do not infer a sector.""]","[""Verify beneficiary layer, parent scheme, status evidence, sectors and official links before approval.""]","[""Explicit title evidence: nidhi, technology business incubator, incubator."", ""Matched authoritative alias: Inclusive Technology Business Incubator."", ""Official closing date is before the verification date."", ""No explicit sector phrase was found in official call evidence.""]",2026-07-11T10:29:43+00:00,"call for proposals for nidhi i tbi (inclusive technology business incubator) program dst ministry of science and technology department of science and technology (dst) department of science and technology application_call closed historical_call_reference national (india) application_calls explicit title evidence: nidhi, technology business incubator, incubator. call for proposals applicant class requires curator verification"
idex_disc11,DISC 11,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 19 April 2024 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2024-04-19,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-11 disc 11
idex_disc12,DISC 12,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 11 November 2024 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2024-11-11,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-12 disc 12
idex_disc12_reopen_2026,DISC 12 Re Open,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 15 July 2026 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2026-07-15,,INR,,15000000,NOT_STATED,True,Official iDEX challenge index states grants up to Rs 1.5 crore for this DISC category.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-12-reopen-2026 disc 12 re open
idex_disc12_reopen,DISC 12 Re Open,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 15 April 2025 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2025-04-15,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-12-reopen disc 12 re open
idex_disc12_reopen_iaf,DISC 12 Re Open IAF,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 09 March 2026 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2026-03-09,,INR,,15000000,NOT_STATED,True,Official iDEX challenge index states grants up to Rs 1.5 crore for DISC.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-12-reopen-iaf disc 12 re open iaf
idex_disc13,DISC 13,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 03 December 2024 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2024-12-03,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-13 disc 13
idex_disc14,DISC 14,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official page lists 82 problem statements and a last date of 04 May 2026 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in//disc-category/45,,,2026-05-04,,INR,,15000000,NOT_STATED,True,Official DISC 14 page states grants up to Rs 1.5 crore.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-14 disc 14
idex_disc3,DISC 3,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 14 January 2020 at 11:59 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2020-01-14,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-3 disc 3
idex_disc4,DISC 4,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 15 December 2020 at 11:59 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2020-12-15,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-4 disc 4
idex_disc5,DISC 5,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 25 October 2021 at 11:59 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2021-10-25,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-5 disc 5
idex_disc6,DISC 6,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 27 June 2022 at 11:59 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2022-06-27,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-6 disc 6
idex_disc7,DISC 7,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 23 August 2022 at 11:59 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2022-08-23,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-7 disc 7
idex_disc8,DISC 8,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 02 January 2023 at 11:59 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2023-01-02,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-8 disc 8
idex_disc8_reopen,DISC 8 RE OPEN,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 15 January 2024 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2024-01-15,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-8-reopen disc 8 re open
idex_disc9,DISC 9,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 31 March 2023 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2023-03-31,,INR,,15000000,NOT_STATED,True,Official iDEX scheme states a maximum grant of Rs 1.5 crore per applicant.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-9 disc 9
idex_disc_x,DISC X,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists a last date of 20 December 2023 at 1:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2023-12-20,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,disc-x disc x
idex_drishti,DRISHTI Challenges,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX challenge index lists DRISHTI with a last date of 04 May 2026 at 5:00 PM.,2026-07-22,CHALLENGE,INFORMATION_AVAILABLE,CLOSED,India,INCLUDED,APPLICATION_CALLS,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/challenges,,,2026-05-04,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,drishti drishti challenges
