call_id,department_code,call_title,record_role,call_type,applicant_layer,applicant_layer_reason,parent_master_id,parent_resolution,parent_resolution_reason,opening_date,closing_date,application_status,status_reason,startup_relevance,startup_relevance_reason,sector_scope,primary_sector,secondary_sectors,sector_reason,sector_review_required,detail_url,attachment_url,source_container_url,source_container_role,source_row_number,source_fetched_at,eligible_applicants,funding_summary,funding_maximum,application_url,guideline_url,evidence_note,implementing_entity,implementation_role,status_basis,status_evidence,last_verified_at,startup_stage
dst_call_944d6cf16f54c7a1ccae,DST,Advertisement for the SwarnaJayanti Fellowships Scheme 2017-18,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,12/02/2018,31/03/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/advertisement-swarnajayanti-fellowships-scheme-2017-18,https://dst.gov.in/sites/default/files/Advertisement-SwarnaJayanti-Fellowships-Scheme-2017-18_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,5,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_ef6ed8f040f6cdc30047,DST,Invites R&D Project Proposals on Spatial Data Infrastructures (SDI) for Urban Governance Applications,CALL_INSTANCE,CALL_FOR_APPLICATIONS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,26/12/2017,31/03/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Geospatial Technology,,Official call evidence contains Geospatial Technology: spatial data infrastructure.,false,https://dst.gov.in/callforproposals/invites-rd-project-proposals-spatial-data-infrastructures-sdi-urban-governance,https://dst.gov.in/sites/default/files/CFP_Dec2017.pdf,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,4,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_b39a9d0cad94f965c9a3,DST,India- Egypt Call for proposal,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,11/02/2019,31/03/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-egypt-call-proposal,https://dst.gov.in/sites/default/files/Call%20for%20Joint%20Proposal_final.pdf,https://dst.gov.in/archive-call-for-proposals?page=5,CALL_INDEX_CONTAINER,16,2026-07-10T09:24:31+00:00,,,,,,,,,,,,
dst_call_d983d4587840793c2b0b,DST,National Grand Challenge Awards for Designing User Friendly Smart Solar Cooking Solutions,CALL_INSTANCE,CHALLENGE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,02/10/2018,31/03/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/national-grand-challenge-awards-designing-user-friendly-smart-solar-cooking,https://dst.gov.in/sites/default/files/Grand-Challenge-Design-of-Solar-Cooking-Solutions-Call-Format.pdf,https://dst.gov.in/archive-call-for-proposals?page=5,CALL_INDEX_CONTAINER,15,2026-07-10T09:24:31+00:00,,,,,,,,,,,,
dst_call_4ad5e1a954a13c8c5cc0,DST,SwarnaJayanti Fellowships Scheme 2018-19,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,13/02/2019,31/03/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/swarnajayanti-fellowships-scheme-2018-19,https://dst.gov.in/sites/default/files/Short%20Advertisement%20-SWARNAJAYANTI%20FELLOWSHIPS%20Scheme%20-%202018-19-1.pdf,https://dst.gov.in/archive-call-for-proposals?page=5,CALL_INDEX_CONTAINER,17,2026-07-10T09:24:31+00:00,,,,,,,,,,,,
dst_call_8a2bac2e5373cd84cc70,DST,Grand Challenge for BDTD Programme of TDT Division,CALL_INSTANCE,CHALLENGE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,07/09/2020,31/03/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/grand-challenge-bdtd-programme-tdt-division,,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,14,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_25b7172bb16ef79162e5,DST,Call for Proposals under CURIE Programme to support Women's PG Colleges: Date Extended till 31st March 2023,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,12/01/2023,31/03/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-under-curie-programme-support-womens-pg-colleges-date-extended-till,https://dst.gov.in/sites/default/files/CURIE-PG%20Advt-2022.pdf,https://dst.gov.in/archive-call-for-proposals?page=12,CALL_INDEX_CONTAINER,18,2026-07-10T09:24:39+00:00,,,,,,,,,,,,
dst_call_d847e3fde7efbe3a659d,DST,2nd cycle of first Call of VAIBHAV Fellowships,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,23/01/2024,31/03/2024,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/2nd-cycle-first-call-vaibhav-fellowships-0,,https://dst.gov.in/archive-call-for-proposals?page=14,CALL_INDEX_CONTAINER,11,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_bcd8daf22af2f4e53985,DST,"Call for proposal submission under CURIE Programme: Last date extended till 31st March, 2024",CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/01/2024,31/03/2024,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposal-submission-under-curie-programme-last-date-extended-till-31st-march,,https://dst.gov.in/archive-call-for-proposals?page=14,CALL_INDEX_CONTAINER,9,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_1af771afb51e4e766cff,DST,Call of DST- PURSE for the year 2024,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,08/02/2024,31/03/2024,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-dst-purse-year-2024,,https://dst.gov.in/archive-call-for-proposals?page=14,CALL_INDEX_CONTAINER,10,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_0ba911328e3f80f77455,DST,Call for Project Proposals under Scheme for Young Scientist and Technologist (SYST),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/03/2025,31/03/2025,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-project-proposals-under-scheme-young-scientist-and-technologist-syst,https://dst.gov.in/sites/default/files/FAQs.pdf,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,2,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_dc8eec15eefa3ace754f,DST,Call for proposal of India Science and Research Fellowship (ISRF) 2025-26,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,31/12/2025,31/03/2026,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposal-india-science-and-research-fellowship-isrf-2025-26,,https://dst.gov.in/archive-call-for-proposals?page=17,CALL_INDEX_CONTAINER,2,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
dst_call_4c75748d097a5dd9c3e7,DST,Call for Oriented Research&Technology Development Proposals on Materials for Energy Storage (MES) - 2018,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,15/03/2018,31/05/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Renewable Energy & Energy Storage,,Official call evidence contains Renewable Energy & Energy Storage: energy storage.,false,https://dst.gov.in/callforproposals/call-oriented-researchtechnology-development-proposals-materials-energy-storage-mes,https://dst.gov.in/sites/default/files/Details-of-MES-2018.pdf,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,9,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_beb8e07e5d655655dbcf,DST,Call for Proposals for Establishing Technology Enabling Centres (TEC) in University System,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,16/04/2018,31/05/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-establishing-technology-enabling-centres-tec-university-system,https://dst.gov.in/sites/default/files/Final%20Note%20for%20Call.pdf,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,10,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_7157f065d7a2d70fde51,DST,Call for Proposals under State Science and Technology (SSTP)- 2018-19 - (Call Date: 18.04.2018 to 31.05.2018),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,19/04/2018,31/05/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-under-state-science-and-technology-sstp-2018-19-call-date-18042018,https://dst.gov.in/sites/default/files/Adv..pdf,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,11,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_9c462378ffc7b98c81ca,DST,Raman-Charpak Fellowship 2018 for Indian and French PhD students,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,20/04/2018,31/05/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/raman-charpak-fellowship-2018-indian-and-french-phd-students,,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,12,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_35078aa67b6a009adaf9,DST,"Call for proposals under DST-IC IMPACT, Indo-Canada joint research programmes",CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,18/03/2019,31/05/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-under-dst-ic-impact-indo-canada-joint-research-programmes,https://dst.gov.in/sites/default/files/Web%20based%20call%20for%20DST-IC%20IMPACTS%20Call%20-%20CPS%20in%20Smart%20Cities.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,2,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
dst_call_5cb5a3eb864fbfb95813,DST,Call for Proposals under National Health and Risk Communication Programme 'Year of Awareness on Science and Health' (YASH) for COVID19,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,29/04/2020,31/05/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-under-national-health-and-risk-communication-programme-year,https://dst.gov.in/sites/default/files/YASH%20Backgrounder.pdf,https://dst.gov.in/archive-call-for-proposals?page=8,CALL_INDEX_CONTAINER,1,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
dst_call_b837a7984bb5c52aeb4f,DST,Science and Technology of Yoga and Meditation (SATYAM),CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,29/01/2020,31/05/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/science-and-technology-yoga-and-meditation-satyam,https://dst.gov.in/sites/default/files/SATYAM%20Ad%202019%20Modified%20Date.pdf,https://dst.gov.in/archive-call-for-proposals?page=7,CALL_INDEX_CONTAINER,19,2026-07-10T09:24:33+00:00,,,,,,,,,,,,
dst_call_67e6b18dc3d87f417a28,DST,Special Call under SATYAM to fight against COVID 19,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,08/04/2020,31/05/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/special-call-under-satyam-fight-against-covid-19,https://dst.gov.in/sites/default/files/Advertisement%20SATYAM%20COVID%20Modified%20Date.pdf,https://dst.gov.in/archive-call-for-proposals?page=7,CALL_INDEX_CONTAINER,20,2026-07-10T09:24:33+00:00,,,,,,,,,,,,
dst_call_7abda133569f73f2c792,DST,India-Republic of Korea Joint Call for Research Proposals,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,18/04/2023,31/05/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,Excluded call type: research proposal.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-republic-korea-joint-call-research-proposals,https://dst.gov.in/sites/default/files/Korea-India%20JRP%20call%202023.pdf,https://dst.gov.in/archive-call-for-proposals?page=13,CALL_INDEX_CONTAINER,4,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_00d29ce80d82bebb11a8,DST,Call for Expression of Interest (EOI) for Impact Assessment of the Vigyan Jyoti Programme,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,10/05/2024,31/05/2024,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-expression-interest-eoi-impact-assessment-vigyan-jyoti-programme,,https://dst.gov.in/archive-call-for-proposals?page=14,CALL_INDEX_CONTAINER,13,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_06c634a4f33e02937bb9,DST,Call for proposals under India-Republic of Korea Joint Programme of Cooperation,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,16/06/2017,31/07/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-under-india-republic-korea-joint-programme-cooperation-0,https://dst.gov.in/sites/default/files/Call-for-Projects-2017-DST-KNRF.pdf,https://dst.gov.in/archive-call-for-proposals?page=1,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:27+00:00,,,,,,,,,,,,
dst_call_5300f3ead82398f494bf,DST,Advertisement for submission of research proposal under Cognitive Science Research Initiative - Last Date Extended - 31 July 2018,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,08/06/2018,31/07/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,Excluded call type: research proposal.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/advertisement-submission-research-proposal-under-cognitive-science-research-0,,https://dst.gov.in/archive-call-for-proposals?page=4,CALL_INDEX_CONTAINER,1,2026-07-10T09:24:30+00:00,,,,,,,,,,,,
dst_call_9f65b9608941546796ca,DST,DST-DAAD 2018 Call for Personal Exchanges between India and Germany,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,20/06/2018,31/07/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/dst-daad-2018-call-personal-exchanges-between-india-and-germany,https://dst.gov.in/sites/default/files/DST_DAAD_PPP_2018-19%20Announcement_revised.pdf,https://dst.gov.in/archive-call-for-proposals?page=4,CALL_INDEX_CONTAINER,2,2026-07-10T09:24:30+00:00,,,,,,,,,,,,
dst_call_638a2a82e6eeb4940020,DST,Call for India-Ethiopia Innovation & Technology Commercialization Programme (IEITCP),CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,02/07/2019,31/07/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-india-ethiopia-innovation-technology-commercialization-programme-ieitcp,https://dst.gov.in/sites/default/files/IEITCP%20-%20Call%20for%20Applications%20India%20-converted.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,8,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
dst_call_d5e42a74d55dc704efbe,DST,Call for Joint Project Proposals 2019 - India-Czech Bilateral Scientific and Technological Cooperation,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,18/03/2019,31/07/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-joint-project-proposals-2019-india-czech-bilateral-scientific-and,https://dst.gov.in/sites/default/files/Call%20for%20India-Czech%20Joint%20S%26amp%3BT%20Proposals-2019.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,7,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
dst_call_473c054215c96727ac96,DST,Call for Proposal of NIDHI PRAYAS Program.,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,dst_programme_nidhi_prayas,ALIAS_MATCH,Matched authoritative alias: NIDHI-PRAYAS.,01/07/2019,31/07/2019,CLOSED,Official closing date is before the verification date.,STARTUP_RELEVANT,Explicit title evidence: nidhi.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposal-nidhi-prayas-program,https://dst.gov.in/sites/default/files/nidhiprayas.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,9,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
dst_call_e6cca02b567acec186f5,DST,Revised India-Portugal Joint S&T Call 2020,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/05/2020,31/07/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/revised-india-portugal-joint-st-call-2020,https://dst.gov.in/sites/default/files/Revised%20India-Portugal%20Call%202020.pdf,https://dst.gov.in/archive-call-for-proposals?page=8,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
dst_call_a23f4e8782e51649d0c0,DST,Revised India-Serbia Joint S&T Call 2020,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,24/02/2020,31/07/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/revised-india-serbia-joint-st-call-2020-0,https://dst.gov.in/sites/default/files/Revised%20India-Serbia%20Joint%20S%26T%20Call%202020_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=8,CALL_INDEX_CONTAINER,7,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
dst_call_703cbda6a7aaa114e715,DST,Revised India-Slovenia Joint S&T Call 2020,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,10/03/2020,31/07/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/revised-india-slovenia-joint-st-call-2020,https://dst.gov.in/sites/default/files/Revised%20India-Slovenia%20Joint%20S%26T%20Call%202020%281%29.pdf,https://dst.gov.in/archive-call-for-proposals?page=8,CALL_INDEX_CONTAINER,5,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
dst_call_9cc5516b5598a3776746,DST,"Call open for inviting Applications for Selection of Women for Training on ""IPR and Related Matters"" under 12th Batch of Women Scientists Scheme (WOS-C) of WISE-KIRAN Division",CALL_INSTANCE,CALL_FOR_APPLICATIONS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,03/07/2021,31/07/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-open-inviting-applications-selection-women-training-ipr-and-related-matters,https://dst.gov.in/sites/default/files/dstpdf_merged.pdf,https://dst.gov.in/archive-call-for-proposals?page=10,CALL_INDEX_CONTAINER,5,2026-07-10T09:24:37+00:00,,,,,,,,,,,,
dst_call_1283ecd22b47d3baa0ed,DST,Call for proposals for rare diseases under Chemical Therapeutics Program - Date Extended till 31st July 2022,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,17/06/2022,31/07/2022,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-rare-diseases-under-chemical-therapeutics-program-date-extended-till,https://dst.gov.in/sites/default/files/Call%20for%20propoal%20for%20Rare%20Diseases_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=11,CALL_INDEX_CONTAINER,13,2026-07-10T09:24:38+00:00,,,,,,,,,,,,
dst_call_a1b7b24f382481d6a881,DST,SSP Call for Proposals under NIDHI Programme,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,dst_programme_nidhi_ssp,ALIAS_MATCH,Matched authoritative alias: SSP Call for Proposals.,07/07/2023,31/07/2023,CLOSED,Official closing date is before the verification date.,STARTUP_RELEVANT,Explicit title evidence: nidhi.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/ssp-call-proposals-under-nidhi-programme,,https://dst.gov.in/archive-call-for-proposals?page=13,CALL_INDEX_CONTAINER,13,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_431ab3324a8509252ecf,DST,VAIshwik BHArtiya Vaigyanik (VAIBHAV) Fellowship (Ist Call),CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,15/06/2023,31/07/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/vaishwik-bhartiya-vaigyanik-vaibhav-fellowship-ist-call,https://dst.gov.in/sites/default/files/Guidelines%20for%20VAIBHAV%20felowship_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=13,CALL_INDEX_CONTAINER,12,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
